0.0296666,0.0243794,0.0181241,0.0125015,0.00903768,0.00791234,0.00846833,0.00974313,0.0107488,0.0160541,0.0247391,0.0298523
0.054969,0.0365549,0.02113,0.0123663,0.00973239,0.00926345,0.00909142,0.00593306,0.0159762,0.0192265,0.0665826,0.0813942
0.00956644,0.00682852,0.00719339,0.00734138,0.00442708,0.0052344,0.00652658,0.0105699,0.0289993,0.0679977,0.0886048,0.049556
0.0118531,0.00542743,0.0047333,0.00620311,0.00633946,0.00702891,0.00653134,0.0190854,0.05634,0.0598045,0.0240042,0.0306054
0.013778,0.0153951,0.0117983,0.00822937,0.00566379,0.00668816,0.0118208,0.027357,0.0528555,0.0497324,0.0496699,0.027246
0.0563095,0.0441472,0.0252505,0.0153476,0.00950434,0.011821,0.0116489,0.0268575,0.0292931,0.0214821,0.0715276,0.08571
0.014171,0.00944183,0.00665365,0.00890601,0.00261154,0.00680095,0.0138174,0.0275079,0.0346699,0.0495048,0.0892942,0.057115
0.0630311,0.0568872,0.0399158,0.0593897,0.0735837,0.0681886,0.0593561,0.0635152,0.0829845,0.0853259,0.0657762,0.0671022
0.0205535,0.0165954,0.0118704,0.0257309,0.0338868,0.029762,0.0370677,0.0269765,0.0316193,0.0561163,0.03328,0.0387519
0.0150646,0.0138005,0.0139965,0.0115552,0.0162673,0.0220461,0.0221183,0.0327099,0.0373303,0.0311498,0.0508002,0.0354273
0.0108672,0.00716029,0.00570862,0.0100653,0.0192399,0.0190497,0.0219329,0.0318436,0.0336779,0.0311542,0.0457714,0.0342382
0.0107522,0.006954,0.00416811,0.0070652,0.00688653,0.0114871,0.0181035,0.036667,0.0323027,0.0311982,0.0309917,0.0237144
0.00635566,0.00566397,0.00482664,0.00483455,0.00685411,0.0106907,0.01763,0.038734,0.0306847,0.0239139,0.0343483,0.0155036
0.0141816,0.0123026,0.0120598,0.0138297,0.0148145,0.0142517,0.0123986,0.0408929,0.0317178,0.0178739,0.0268684,0.0106668
0.0585017,0.0474096,0.0429726,0.0381496,0.0310211,0.0317736,0.0410571,0.0612391,0.0470277,0.037794,0.0656843,0.0650213
0.0366583,0.0215706,0.0330079,0.0314675,0.0195312,0.0101921,0.0191447,0.0323756,0.0128074,0.0319548,0.0611032,0.0554305
0.016247,0.0167114,0.0186597,0.0139621,0.0101241,0.00761662,0.010467,0.0240987,0.0390153,0.0534613,0.041318,0.0292368
0.0102193,0.0155793,0.0103577,0.00503387,0.00527728,0.00740475,0.0143399,0.009603,0.0431184,0.051632,0.0254522,0.0198098
0.0124265,0.0115029,0.0060443,0.00503799,0.00620595,0.00557491,0.0128876,0.0278919,0.0423934,0.032695,0.0339099,0.0178707
0.0100413,0.0081589,0.00426476,0.00418254,0.00618466,0.00662425,0.013663,0.039737,0.0353398,0.0171931,0.0246651,0.0133682
0.013558,0.011483,0.00797645,0.00819187,0.00793782,0.00933588,0.0174938,0.039317,0.0272694,0.00581667,0.0153485,0.00615144
0.0656446,0.0573351,0.0582377,0.0713818,0.0717904,0.0779331,0.0768381,0.116878,0.100755,0.0593186,0.0848517,0.0771397
0.0109979,0.0126279,0.0118678,0.0194971,0.02187,0.0183645,0.0111127,0.0232724,0.0217986,0.0276585,0.047342,0.0463171
0.0103451,0.00529085,0.00912195,0.0086271,0.0135324,0.01597,0.0100698,0.0181177,0.0150967,0.0132335,0.0415779,0.0333816
0.0208583,0.01339,0.0157143,0.0126763,0.0173033,0.0193626,0.019161,0.0201483,0.0136552,0.0202865,0.0372655,0.0361631
0.0637544,0.0556109,0.0489703,0.0455597,0.0397627,0.0339182,0.0430291,0.0556172,0.0541019,0.0519228,0.0618372,0.0693216
0.0410592,0.0224311,0.0325964,0.0340618,0.0245265,0.0133143,0.0173045,0.0260723,0.0188405,0.0337692,0.0521335,0.0504633
0.0180675,0.0167147,0.0200601,0.0147103,0.00967463,0.00806443,0.00672057,0.0208701,0.0360907,0.0616657,0.0535002,0.0271317
0.0123914,0.0156744,0.0105086,0.00736397,0.00556896,0.00590143,0.0125327,0.0186325,0.0517895,0.0499734,0.0118104,0.0161499
0.0153094,0.0120514,0.00599819,0.00497721,0.00480422,0.00427535,0.0093365,0.02001,0.0420175,0.0302026,0.0331923,0.019654
0.0109659,0.0109616,0.00623476,0.00413224,0.00395892,0.00766573,0.0122278,0.0326904,0.0325967,0.0171098,0.0219561,0.0124866
0.0218825,0.0223168,0.0171829,0.0151278,0.0141469,0.013754,0.00758929,0.0358043,0.0381375,0.0198953,0.0253531,0.00564153
0.067642,0.0547074,0.0456924,0.0412642,0.036118,0.028008,0.0277777,0.0455156,0.0481114,0.0401614,0.0527302,0.0607268
0.0373399,0.00980466,0.0274445,0.0312052,0.021441,0.0103384,0.013528,0.030458,0.0149364,0.0343186,0.0550081,0.049453
0.0269726,0.029498,0.0359792,0.0390081,0.0391208,0.0300193,0.0344608,0.0358002,0.0518973,0.0632541,0.0477438,0.0213041
0.0294797,0.0257291,0.0241642,0.0433111,0.050587,0.0474141,0.0492887,0.0310742,0.0584639,0.0606594,0.040145,0.0532706
0.0194761,0.0140114,0.0174326,0.0170105,0.0228219,0.024674,0.0209358,0.0396756,0.038792,0.0382579,0.0699608,0.0517126
0.0135943,0.00964651,0.00610896,0.00752572,0.016963,0.0199869,0.022579,0.0365735,0.0322985,0.0246274,0.0455978,0.0444446
0.010961,0.00811918,0.00736949,0.00798963,0.00859072,0.00955446,0.0155251,0.0339748,0.0300233,0.0208013,0.0438916,0.0344402
0.00753726,0.0106143,0.00694734,0.00534758,0.00654674,0.00957173,0.0143873,0.0316462,0.0264964,0.0201015,0.0378155,0.0240953
0.0156208,0.00884444,0.00755293,0.00876526,0.012585,0.0133491,0.00718459,0.0296129,0.0209785,0.0169988,0.0308168,0.0184941
0.0516994,0.042842,0.0371176,0.0357152,0.0306593,0.0279957,0.0335494,0.0436914,0.0333739,0.0328929,0.0570052,0.0546508
0.0513284,0.0316629,0.0337292,0.0333608,0.0260464,0.0171564,0.0205977,0.0245855,0.0229962,0.0241791,0.0517045,0.0615444
0.0191405,0.0176599,0.0211479,0.0162909,0.0101589,0.00822468,0.00533099,0.0174295,0.0275125,0.0545715,0.0569663,0.032652
0.0119087,0.0148836,0.00905351,0.00562098,0.00789757,0.00972206,0.00985308,0.020222,0.0497088,0.0487594,0.0177723,0.0235001
0.0134829,0.0122275,0.00607347,0.00534286,0.00551391,0.00640214,0.00647415,0.0184791,0.0430021,0.0404963,0.0372779,0.0217174
0.0102409,0.00829167,0.0047211,0.0036992,0.006984,0.0077711,0.00582703,0.0227754,0.0300193,0.0123292,0.0252084,0.0141202
0.0115971,0.00909759,0.00362438,0.00313567,0.00699033,0.005984,0.0130582,0.0261959,0.0231117,0.00334663,0.0158593,0.00917934
0.0580734,0.0481603,0.0507407,0.0668846,0.0744004,0.0691069,0.062308,0.0832308,0.0720082,0.0508904,0.0585003,0.05955
0.00925195,0.0130937,0.0119205,0.0297456,0.0290883,0.0280711,0.032778,0.0372429,0.0366011,0.0462738,0.0502172,0.0328008
0.00766729,0.0113813,0.0154078,0.0155366,0.0179544,0.0125414,0.0195212,0.0317429,0.0263865,0.0289524,0.0436168,0.0307718
0.0148995,0.00851641,0.00573657,0.00764008,0.0153935,0.0173231,0.0205584,0.0229038,0.017032,0.0279521,0.045066,0.0346188
0.0133436,0.00724324,0.00422491,0.00800538,0.0110783,0.012093,0.0171253,0.0207881,0.0159898,0.0181013,0.0217852,0.0234378
0.00848306,0.00649627,0.00421454,0.00325847,0.00550144,0.00458544,0.0108738,0.0171161,0.0109161,0.0171231,0.0277999,0.0176017
0.0131343,0.0107595,0.00538045,0.00838844,0.00731459,0.00619586,0.00922283,0.012031,0.0123156,0.0113981,0.0199173,0.0190656
0.0558024,0.0472613,0.0326943,0.0236621,0.0132911,0.0111994,0.011476,0.0196771,0.0228596,0.0206131,0.0579743,0.0761905
0.0245469,0.0118301,0.0109924,0.00812216,0.00627559,0.00469346,0.00709711,0.0134905,0.0267609,0.0494129,0.0825186,0.063233
0.0146973,0.00808762,0.00505324,0.00615577,0.00777664,0.00505237,0.0078108,0.0122188,0.0407465,0.0659276,0.0520259,0.0358657
0.00687377,0.00902548,0.00645917,0.0078792,0.00651098,0.0044653,0.011233,0.0266846,0.0584558,0.0518805,0.0277181,0.0172645
0.0516251,0.0391738,0.0292533,0.0267043,0.0186946,0.0152101,0.0208932,0.0401137,0.051532,0.0506764,0.0898432,0.0814932
0.0323953,0.0214955,0.01363,0.00688418,0.00629765,0.00785331,0.00689508,0.0231467,0.0162244,0.0276655,0.0812368,0.0774696
0.0185005,0.0167875,0.0146842,0.0215827,0.0212013,0.021932,0.0244819,0.035791,0.0505773,0.0660207,0.0605324,0.0436678
0.0341919,0.028585,0.0241857,0.0456887,0.047673,0.0609382,0.0638416,0.0530353,0.0611395,0.0581942,0.0291267,0.0503873
0.0167429,0.0165184,0.0184522,0.0255371,0.0209936,0.0238212,0.0230424,0.0343046,0.0344461,0.0461526,0.0636598,0.0408885
0.0130486,0.00622047,0.00385687,0.00802425,0.020182,0.0224228,0.0140089,0.0163374,0.0257383,0.0318374,0.032474,0.0363515
0.0104364,0.00604316,0.00527003,0.00676012,0.0101877,0.0108791,0.0144297,0.0271694,0.0233481,0.030452,0.0458624,0.0296625
0.00561204,0.00710184,0.00511131,0.00189495,0.00745041,0.0116233,0.0174264,0.0340387,0.0265258,0.0181881,0.0239403,0.0120796
