-17.0552,2.82921,2.07575,-0.146476,0.661344,-0.0274812,0.578065,0.0338207,0.225971,0.0381279,0.211983,0.0583354,0.0935704,0.0412379,0.0416198,0.140535,-0.0570531,0.120712,-0.0390068,0.111048
-9.54963,0.904863,3.33905,0.167084,-0.067651,-0.00206097,0.357062,-0.319676,0.126977,0.120367,0.254909,0.213851,0.34977,0.299815,0.292277,0.150261,0.30058,-0.0262406,-0.055531,0.153999
-7.8352,3.2426,2.68304,-0.17852,0.752435,0.272063,0.154922,-0.301785,0.26244,0.0307684,0.283557,0.296319,0.257655,0.219701,0.205741,0.0284463,0.148176,-0.00536631,-0.0319322,-0.0357057
-9.03632,2.63492,2.87444,-0.839541,-0.150724,0.538314,0.594501,-0.660298,-0.158469,0.172656,0.424205,0.157555,0.226399,0.199096,0.103896,-0.0984454,0.0937578,0.031324,0.0288808,0.367134
-8.06399,1.96776,2.28515,-1.26412,-0.40716,0.515796,0.496396,-0.765048,-0.180738,0.301303,0.670607,0.406523,0.241452,0.177437,0.350884,0.29536,0.349071,0.0460438,0.167946,0.442312
-9.81693,4.33049,1.48588,-1.51023,0.693179,0.591144,0.0812369,-0.74746,-0.156066,0.557135,0.573322,0.198669,0.0462372,0.000969649,0.218712,0.0516514,0.160759,-0.0031715,0.0809565,0.426781
-11.7913,6.49669,-0.155692,-0.462667,0.325169,0.617427,0.0384547,-0.922649,-0.0227624,0.383889,0.263625,0.12304,0.397373,0.0555506,0.328426,0.296104,-0.0153515,0.309792,0.184513,0.162864
-11.7104,6.09788,0.0566877,-0.198638,0.206421,0.79875,0.0349009,-0.634384,-0.136288,0.241071,-0.10326,0.116707,0.588784,0.24855,0.399941,0.126109,-0.312054,0.24098,0.25172,0.197775
-12.1621,6.03524,0.0783905,0.242253,0.308601,0.540861,-0.120414,-0.440671,-0.12092,0.145313,0.0101982,0.150049,0.541192,0.242669,0.499118,-0.0040004,-0.233379,0.0762495,0.211019,0.226778
-10.8123,3.69938,2.16372,-0.821396,0.707217,0.313003,-0.162248,-0.644974,0.328582,0.106379,0.160082,0.0878988,0.380041,0.518828,0.168131,0.00288091,-0.0691722,-0.117139,0.157024,0.438167
-8.72964,1.61716,2.85365,-0.278238,0.121329,0.244976,0.117313,-0.760434,0.00723396,0.186819,0.230157,0.159196,0.286314,0.20642,0.186154,0.0493766,0.238066,-0.00630772,0.0648228,0.314966
-11.2922,4.09066,2.16246,-0.433058,0.866838,0.0183723,-0.388631,-0.801927,-0.121592,0.210086,0.247518,0.255009,0.291982,0.148043,0.270542,0.0943025,0.237076,0.0372882,-0.0457396,0.242269
-12.6914,5.97001,0.395899,0.532646,0.350547,-0.0871232,-0.209971,-0.63547,0.0811873,0.39833,0.0476594,0.0620403,0.235998,0.0682332,0.44374,0.0497159,0.0068331,-0.0273687,-0.00343184,0.304484
-12.2707,5.8272,0.343597,0.545248,0.318155,-0.151056,-0.600997,-0.597573,0.338484,0.352587,-0.0724256,0.0424541,0.437859,-0.0133135,0.319144,0.0600706,-0.0836631,0.279055,0.0414205,0.109084
-11.7044,5.73328,-0.183359,0.147761,0.370429,0.232954,-0.463817,-0.821282,0.137342,0.473231,-0.0930044,0.121201,0.275722,0.0163206,0.309931,-0.0287005,-0.0102275,0.247437,0.167908,0.259586
-11.9391,6.00153,-0.289582,-0.141638,0.28156,0.291095,-0.429221,-0.819626,0.191953,0.626524,0.047202,-0.0252867,0.323522,-0.106759,0.0328999,-0.0879817,0.0990338,0.359154,0.391316,0.283796
-11.951,6.34352,-0.0377319,-0.479352,0.144092,0.20239,-0.316748,-1.03481,0.162396,0.499336,0.0265475,0.0149002,0.177309,-0.0558041,0.364271,-0.031178,0.155755,0.225117,0.254789,0.318003
-11.9155,6.44504,-0.100539,-0.453007,-0.127105,0.414344,-0.373039,-0.852331,0.184432,0.284899,0.177056,0.16889,0.109456,-0.384739,0.104012,0.116107,-0.0729295,0.126993,0.447769,0.386706
-9.14119,2.88819,2.00321,-1.47387,0.093914,0.425263,-0.124527,-0.869134,0.237336,0.161545,0.115293,0.0171183,0.126111,0.13749,0.0653026,0.00988081,0.0909281,0.0261089,0.335579,0.440501
-8.42925,2.25149,2.15595,-1.33522,-0.307046,0.372161,0.197198,-0.846333,-0.0100286,0.168267,0.00277084,-0.220675,0.159475,0.162961,0.00139308,-0.156451,0.16917,0.13055,0.213467,0.497687
-11.4073,5.05114,0.922321,-1.48968,0.398129,0.196728,-0.269206,-0.908084,-0.274995,0.349986,-0.150345,-0.036825,0.410945,-0.0332657,0.151746,-0.0372161,-0.118541,0.214212,0.343884,0.396991
-12.5293,6.14283,-0.0194531,-0.844553,0.142115,0.294841,-0.207721,-0.934317,-0.36411,-0.0548774,-0.0208562,0.127548,0.127173,0.0175246,0.0828572,0.155428,0.00418404,0.261425,0.267088,0.165934
-12.8052,6.24784,0.221314,-1.04615,-0.162153,0.476168,-0.296917,-1.01301,-0.390212,0.218742,-0.0238199,-0.166159,0.350223,-0.178017,0.0895632,0.167428,-0.194996,0.316819,0.287551,0.140827
-13.4784,6.64354,0.182509,-0.904883,-0.0361552,0.262863,-0.14822,-0.954721,-0.72433,-0.110154,0.0344364,0.128086,0.214869,-0.315677,0.305151,0.162564,-0.418598,0.00731927,0.53643,0.263617
-13.772,6.47907,0.287969,-0.890697,0.187701,0.571999,-0.351287,-0.853172,-0.821758,-0.208314,0.225034,0.0203817,0.230216,-0.20011,0.242509,-0.0403042,-0.427783,-0.0903897,0.359437,0.31372
-13.943,6.51731,0.860992,-0.930794,-0.127757,0.397059,-0.557552,-1.12277,-0.713622,0.121295,0.434135,-0.122931,0.0290193,-0.268862,0.222096,0.170869,-0.306741,0.105119,0.174335,0.150476
-13.989,6.52151,0.81786,-0.954763,-0.239387,0.516406,-0.7445,-1.00471,-0.556628,0.214305,0.133137,0.0668875,0.0168277,-0.295925,0.373254,0.0415792,-0.198197,0.0230138,0.266696,0.41056
-8.34842,2.48881,2.56369,-1.05824,-0.123178,0.467091,0.392985,-0.697115,-0.220682,-0.090619,0.211869,0.0520301,0.0265747,0.170486,0.328291,0.22936,0.183619,-0.119212,0.0437708,0.194813
-8.0568,3.47454,2.40967,-0.510708,0.750765,0.591013,0.17905,-0.632276,-0.0215701,0.0745242,0.332786,0.0901263,0.125775,0.220456,0.372891,0.0654525,-0.0645702,-0.0917503,0.00368945,0.1548
-10.9237,5.71076,0.917448,-0.367884,0.635498,0.70685,0.40533,-0.380375,-0.142063,0.0788923,0.174164,0.213799,0.289841,0.185912,0.441894,0.188057,-0.0321281,0.185826,-0.179774,-0.122484
-12.4338,6.24265,0.311995,-0.695368,0.16889,0.842654,0.312035,-0.122551,-0.332741,-0.291495,0.125351,0.12329,0.582524,0.265161,0.358339,0.314912,0.328438,0.310232,0.0617702,-0.186722
-11.7922,6.56271,0.0110772,-0.923577,0.0217981,0.653967,0.343307,-0.599862,0.0858794,0.197052,0.0991026,0.246102,0.393381,0.438912,0.716621,-0.0187489,0.0366009,0.449861,0.198098,0.103523
-11.0269,6.65219,-0.398247,-0.945885,0.198864,0.858021,0.056421,-0.63135,0.406735,0.357564,0.126413,-0.0306945,0.232335,0.19275,0.560213,0.149269,0.000544504,0.257062,0.263741,-0.0888915
-11.0807,6.40012,-0.283311,-0.893125,0.217488,0.863086,-0.0286755,-0.578136,0.33771,0.305674,0.101935,0.128039,0.324226,0.20326,0.228998,0.0600831,0.16008,0.236514,0.315427,-0.0720653
-11.2483,6.1839,-0.287022,-0.579487,0.418296,0.999258,0.0637004,-0.610758,0.277242,0.00291827,-0.100929,-0.135995,0.623279,0.409502,0.298499,-0.0798766,0.00548697,0.353057,0.0906585,-0.104146
-10.2508,5.53481,-0.466658,-0.73436,0.119134,0.862284,-0.0337541,-0.35426,0.154672,0.508517,-0.211229,-0.10983,0.386214,0.511381,0.451685,0.0275678,0.174154,0.115385,-0.122648,-0.303705
-3.83466,0.717771,-0.83504,-0.0925421,-0.059748,0.148227,0.462119,0.0343852,-0.0129231,0.150162,0.0120252,0.0360167,0.166294,0.281096,0.416732,0.186722,0.190628,0.0638152,0.109363,-0.0534986
-3.53728,0.840482,-1.10006,-0.227525,0.103316,0.113726,0.129789,-0.0235832,-0.014608,0.193629,0.241707,0.314732,0.260336,0.127872,0.160048,0.124849,0.0182818,-0.0568199,0.125699,0.124016
-3.51815,0.67493,-1.20797,-0.081919,-0.0790054,0.386504,0.291187,0.0953433,0.096644,0.184322,-0.0592276,0.0830346,0.0220052,-0.0127123,0.176577,0.385603,0.236529,-0.01099,-0.110634,0.258028
-6.30644,1.91249,-0.540894,-0.13464,0.0158779,0.609669,0.243468,-0.175396,-0.213368,-0.21785,0.154617,0.474358,0.403052,0.39272,0.0828876,-0.176417,0.0146562,0.0539515,0.235995,0.137868
-9.07636,3.38595,-0.111376,-0.0281613,0.0942178,0.739639,0.180199,-0.248316,-0.454479,-0.275652,-0.122738,0.364194,0.743086,0.72522,0.261031,-0.287801,-0.421139,-0.0550263,0.370958,0.452649
-10.9556,5.18802,-0.20522,-0.548007,0.0267549,0.703355,0.105834,-0.306571,-0.218975,-0.200629,-0.153669,0.190213,0.731487,0.680757,0.21577,-0.193964,-0.270074,-0.0202265,0.47407,0.638984
-12.6921,6.48434,0.123535,-1.07103,0.212862,0.785891,-0.110797,-0.694814,0.096181,-0.182606,-0.0550918,0.150366,0.828721,0.492753,0.155947,-0.264638,-0.285792,0.0572997,0.51241,0.637061
-12.8553,6.47078,0.0984545,-0.697307,0.267225,0.362243,-0.266225,-0.418084,0.0990388,-0.25944,-0.096071,0.181518,0.948776,0.524848,-0.244427,-0.258989,-0.244277,-0.0170102,0.29733,0.78366
-11.7177,5.09738,1.0336,-1.37824,0.716109,0.32664,-0.0867307,-0.726971,0.214582,-0.443534,-0.297119,0.125001,0.650247,0.698862,0.118821,-0.271963,-0.580494,-0.315378,0.305379,1.09611
-8.44398,1.55278,2.38293,-1.02122,-0.196747,0.419153,0.165224,-0.884176,-0.116363,-0.0845768,-0.252925,-0.0709288,0.738747,0.713289,0.0650494,-0.50414,-0.366128,-0.287683,0.373161,0.894599
-10.4472,3.85716,1.90808,-1.46098,0.292241,0.0565142,-0.356405,-0.781244,0.0756933,-0.055174,-0.338131,0.085168,0.687602,0.30673,-0.116681,-0.462697,-0.219575,-0.183827,0.238431,0.843046
-12.8087,6.54683,0.120396,-0.76238,-0.202205,0.231704,-0.49741,-0.778037,0.0663779,0.0295266,0.038706,0.163259,0.428682,0.149937,-0.0300572,-0.218251,-0.227531,-0.110776,0.306934,0.60842
-12.8103,6.42355,0.104401,-0.931257,-0.00853516,0.100232,-0.664603,-0.765433,-0.101973,0.174342,0.139783,0.207054,0.31363,0.0619349,0.0288757,-0.174189,-0.368175,-0.08897,0.5037,0.655663
-12.6647,6.46214,0.172393,-1.12199,-0.162676,0.266639,-0.780471,-0.704284,-0.0399053,0.0254941,0.00582859,-0.108009,0.514457,0.166192,-0.172559,-0.182936,-0.330049,-0.129887,0.628432,0.539928
-12.5998,6.41137,-0.0172366,-1.16719,-0.196321,0.427002,-0.547355,-0.718805,-0.136815,-0.330598,-0.351481,-0.032682,0.7488,0.316926,-0.252377,-0.348101,-0.350816,-0.143875,0.563528,0.672005
-12.9276,6.64851,-0.152811,-1.24987,-0.219869,0.371394,-0.25902,-0.815189,-0.143458,-0.386875,-0.571633,0.141968,0.72686,0.389838,-0.203679,-0.658597,-0.299974,-0.0847471,0.513565,0.767683
-13.0189,6.41642,0.23479,-0.995823,-0.00428014,0.472454,-0.79629,-1.00692,0.0856069,-0.325431,-0.320698,0.105608,0.384399,0.203581,-0.267888,-0.433679,-0.331356,-0.110673,0.451381,1.04542
-10.714,3.5125,2.03562,-1.60676,0.19531,0.328352,-0.502216,-1.2033,-0.0425226,-0.366508,-0.261714,0.0867369,0.351526,0.0718773,-0.363691,-0.299908,-0.285201,-0.284156,0.618141,1.02155
-8.95523,1.60892,2.24097,-1.14482,-0.421539,0.00740842,-0.226018,-1.19,-0.279465,-0.0221025,0.0659809,0.132633,0.383273,0.116174,-0.336888,-0.66012,-0.174502,0.0804608,0.487521,0.77079
-10.986,4.33468,0.861933,-1.53312,-0.0491293,-0.53065,-0.341859,-0.471673,-0.322351,-0.40637,-0.0443151,0.433111,0.486052,-0.0286351,-0.372089,-0.483126,-0.025747,0.0871626,0.280877,0.685692
-12.5624,5.96364,0.421175,-1.26046,-0.432525,0.164025,-0.164322,-0.855309,-0.385666,-0.239586,0.0739927,0.0686407,0.383399,0.0300117,-0.446781,-0.454214,-0.462611,-0.0389521,0.602064,0.525156
-12.5529,6.00891,-0.202623,-1.11104,-0.181178,0.2128,-0.387024,-0.706211,-0.256307,-0.359921,0.0557875,0.169259,0.508654,0.0540711,-0.631748,-0.435136,-0.481545,-0.187421,0.533431,0.917675
-13.0493,6.08533,-0.255717,-1.57162,-0.363763,0.151314,-0.403436,-0.519633,-0.148213,-0.601129,-0.166036,0.321976,0.646377,0.138651,-0.495198,-0.391225,-0.360476,-0.180529,0.581429,0.859359
-13.1059,6.04338,-0.129146,-1.14853,-0.343532,0.276059,-0.331192,-0.743241,-0.50115,-0.458947,-0.0271081,-0.0738888,0.557939,0.109395,-0.248703,-0.586604,-0.617637,-0.24724,0.733168,0.836139
-13.4785,6.0171,-0.250851,-1.04263,-0.224635,0.211638,-0.622234,-0.754018,-0.296063,-0.575116,0.0181796,0.231396,0.160655,0.019787,-0.144412,-0.533005,-0.458308,-0.287285,0.647396,0.866258
-13.4869,5.8544,-0.352129,-0.99571,-0.156391,0.20514,-0.497548,-0.785871,-0.331991,-0.383689,-0.106243,0.0860682,0.249608,-0.0732328,-0.369168,-0.511206,-0.54256,-0.345688,0.512354,0.676509
-9.84363,1.98966,1.8885,-1.52248,-0.288857,0.0420784,-0.256581,-1.09666,-0.286468,-0.41799,-0.412538,-0.176174,0.254976,0.167375,-0.34619,-0.67825,-0.472283,-0.279243,0.501349,0.782153
-9.0612,1.81877,1.62293,-1.66186,-0.582546,-0.00763109,-0.0368625,-0.99826,-0.41863,-0.35017,-0.306375,-0.347502,-0.13275,-0.117914,0.0093474,-0.253857,-0.344346,-0.296446,0.287336,0.543806
-12.2872,4.71671,0.427202,-1.80846,0.39722,0.151565,-0.408039,-1.06261,-0.635726,-0.333065,-0.118639,-0.083491,0.218901,0.135152,0.00139919,-0.199683,-0.651297,-0.472255,0.375876,0.619177
-13.73,5.65245,-0.662929,-1.42873,-0.284593,0.0999981,-1.10308,-1.49833,-0.502668,-0.66955,-0.42025,-0.209181,0.168172,-0.1352,-0.368925,-0.503065,-0.786578,-0.549683,0.329729,0.747976
-13.5303,5.5099,-0.803152,-1.47354,-0.190925,0.121798,-1.31483,-1.46779,-0.582093,-0.721443,-0.390794,-0.194846,0.0837469,-0.271326,-0.372194,-0.812963,-0.704614,-0.430946,0.275286,0.716238
-13.6616,5.45232,-0.857475,-1.23071,-0.169916,0.304172,-0.969905,-1.44963,-0.555684,-0.833867,-0.609768,-0.200607,0.218039,-0.172993,-0.565065,-0.743119,-0.752906,-0.414117,0.325208,0.605376
-14.0213,5.25789,-0.469195,-1.24814,-0.351045,0.0231264,-1.25293,-1.36357,-0.486366,-0.619902,-0.679965,-0.406089,0.22482,-0.0917864,-0.740942,-0.980946,-0.986337,-0.324958,0.591647,0.983836
-13.8973,5.22571,-0.542955,-1.49341,-0.644532,0.333862,-0.996713,-1.46758,-0.368981,-0.673035,-0.797702,-0.339485,0.399623,-0.247917,-0.931346,-1.15462,-0.877938,-0.330878,0.523813,1.2033
-13.9647,5.32293,-0.729366,-1.5581,-0.687244,0.248395,-0.808775,-1.25883,-0.217901,-0.682378,-0.786285,-0.346151,0.0625856,-0.128274,-0.795932,-1.04159,-0.739332,-0.269774,0.687011,1.13751
-9.4621,0.882487,1.50715,-1.5505,-0.422184,-0.0835512,-0.356873,-1.1572,-0.407805,-0.622124,-0.618247,-0.190682,0.33834,-0.0239246,-0.620402,-0.716368,-0.337181,-0.22517,0.600461,1.03923
-9.9962,1.82797,1.26335,-1.65851,-0.24761,-0.0592284,-0.341555,-1.15213,-0.69244,-0.971163,-0.683543,-0.169288,0.373031,-0.0645927,-0.44852,-0.526015,-0.432192,-0.357958,0.279331,0.815578
-12.5908,4.96302,-0.136024,-1.93736,-0.133574,0.132561,-0.69189,-1.27272,-0.855765,-1.0852,-0.71615,-0.25284,-0.0143891,-0.074117,-0.376068,-0.676672,-0.695625,-0.337654,0.378772,0.530233
-12.4848,5.68172,-1.11367,-1.53611,-0.355573,0.101158,-0.679761,-1.28875,-0.656312,-0.993887,-0.773047,-0.460178,-0.121774,-0.066831,-0.35691,-0.493051,-0.399993,-0.373509,0.290491,0.816437
-13.0782,5.86751,-0.983233,-1.11408,-0.35589,0.0234784,-0.892477,-1.02817,-0.490957,-0.758071,-0.665897,-0.337203,-0.0585516,0.00519962,-0.330217,-0.750738,-0.644929,-0.13382,0.452054,0.726151
-13.5041,5.73627,-0.552808,-1.34349,-0.807565,-0.0819615,-0.976216,-1.26265,-0.566432,-0.980256,-0.713913,-0.227652,0.0416949,-0.116095,-0.566419,-0.945785,-0.860169,-0.292559,0.358627,0.648439
-13.4728,5.7256,-0.721268,-1.28155,-0.846409,-0.0920841,-0.888865,-1.54102,-0.649427,-0.991321,-0.703883,-0.231759,0.07017,-0.167944,-0.620617,-1.07534,-1.12102,-0.356786,0.635773,0.872003
-13.2573,5.73876,-0.457021,-1.41768,-0.727803,0.0871886,-0.752655,-1.34782,-0.600184,-0.85831,-0.775849,-0.33059,0.0436428,0.026743,-0.516536,-0.93236,-0.968277,-0.412048,0.614263,0.704318
-13.3651,5.53335,-0.642058,-1.42959,-0.359976,0.243006,-1.0909,-1.25843,-0.708493,-1.12006,-0.745579,-0.337421,0.282234,-0.137549,-0.651662,-0.782991,-0.933389,-0.425503,0.501903,0.764923
